gesture,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
THUMBS_UP,0.0,0.0,0.0,-0.010275542736053467,-0.09698057174682617,0.002113765001134027,-0.03609728813171387,-0.18197786808013916,-0.00573534226247574,-0.05697619915008545,-0.25447461009025574,-0.015823690558015358,-0.05321091413497925,-0.3152672052383423,-0.027772227639495384,-0.1178906261920929,-0.17949482798576355,-0.0032477212251862397,-0.1609128713607788,-0.14274433255195618,-0.00853980459475423,-0.13836711645126343,-0.11911243200302124,-0.01770531233602668,-0.1107492446899414,-0.11515256762504578,-0.02406980131024028,-0.13454249501228333,-0.12507739663124084,-0.009477283211587917,-0.16729605197906494,-0.09513753652572632,-0.006034556647925626,-0.1454685926437378,-0.0775722861289978,-0.00907285917752887,-0.11853563785552979,-0.07512891292572021,-0.013822898606001388,-0.14213189482688904,-0.06572955846786499,-0.014407653698860656,-0.16735902428627014,-0.05136150121688843,-0.009689254092215549,-0.1471652388572693,-0.0369911789894104,-0.0058816688714316,-0.12151089310646057,-0.03475242853164673,-0.006247348955064069,-0.1440901756286621,-0.00890117883682251,-0.01958134617859031,-0.15775257349014282,-0.0021576881408691406,-0.016110351646482002,-0.1354837417602539,0.009048759937286377,-0.007909499446093093,-0.11384105682373047,0.010809123516082764,-0.0010778938766335955
THUMBS_UP,0.0,0.0,0.0,-0.011946380138397217,-0.09787961840629578,0.00238272900795522,-0.038073837757110596,-0.18292635679244995,-0.005830170315597627,-0.05920839309692383,-0.25697052478790283,-0.01599230869570789,-0.05471515655517578,-0.31744468212127686,-0.028382335518394086,-0.11607056856155396,-0.17598161101341248,-0.009052327562962148,-0.16398465633392334,-0.14322251081466675,-0.013493419353757474,-0.14144432544708252,-0.12106278538703918,-0.02153832531431732,-0.11400249600410461,-0.11712810397148132,-0.027551675875578496,-0.13282668590545654,-0.11904758214950562,-0.015056493420992467,-0.1682371199131012,-0.09215280413627625,-0.009885158118699167,-0.14739900827407837,-0.07538563013076782,-0.011434720558021638,-0.12142601609230042,-0.07305043935775757,-0.016413227383885953,-0.13983353972434998,-0.05895107984542847,-0.01910275100627956,-0.1668626368045807,-0.0462040901184082,-0.013073594969604585,-0.14714208245277405,-0.03310316801071167,-0.00787715493598995,-0.12222763895988464,-0.029652774333953857,-0.008310193856154058,-0.1416187584400177,-0.0022503137588500977,-0.023224486698303792,-0.15979677438735962,0.0011931657791137695,-0.019216594015155408,-0.1372799277305603,0.010553300380706787,-0.009796132062469098,-0.1155804693698883,0.012946069240570068,-0.0026749821462672685
THUMBS_UP,0.0,0.0,0.0,-0.009298741817474365,-0.09638869762420654,0.0011535851097832506,-0.0338248610496521,-0.18007832765579224,-0.007359972498456102,-0.055195629596710205,-0.25165510177612305,-0.017930871150532823,-0.052727699279785156,-0.3123127818107605,-0.03012185384992705,-0.11738154292106628,-0.18109756708145142,-0.005077652908006769,-0.16563719511032104,-0.14267319440841675,-0.01176846054855929,-0.14352530241012573,-0.117025226354599,-0.021735033295193773,-0.11534956097602844,-0.11427602171897888,-0.02841896963779078,-0.13429474830627441,-0.12481814622879028,-0.01091916420970307,-0.1718112826347351,-0.09228098392486572,-0.010552704609075647,-0.14846956729888916,-0.07329487800598145,-0.014361687279382807,-0.11980563402175903,-0.07143336534500122,-0.01888198991779433,-0.14224857091903687,-0.06486523151397705,-0.015527692898253065,-0.1725863814353943,-0.04763132333755493,-0.013751924312749964,-0.15103653073310852,-0.03422081470489502,-0.009299679934123617,-0.1234317421913147,-0.033047378063201904,-0.008157157613972288,-0.14486706256866455,-0.008084893226623535,-0.020302638686338526,-0.16676658391952515,-0.0026261210441589355,-0.018593514612952333,-0.14345043897628784,0.007986247539520264,-0.009371784790495497,-0.11891680955886841,0.00937044620513916,-0.0011012191372756774
THUMBS_UP,0.0,0.0,0.0,-0.0074533820152282715,-0.09349396824836731,0.0035055150638214627,-0.03499501943588257,-0.1803898811340332,-0.003580072998360606,-0.06031996011734009,-0.25550931692123413,-0.012656830820546361,-0.05677106976509094,-0.3197076767683029,-0.023844521130726548,-0.12668180465698242,-0.18006011843681335,0.0009506317565097788,-0.18565213680267334,-0.13670116662979126,0.0019563000078193227,-0.16730809211730957,-0.10553735494613647,-0.00300679366226575,-0.14178496599197388,-0.10026916861534119,-0.0072910567850925645,-0.14322927594184875,-0.13002678751945496,-0.0036388329335608205,-0.1863556206226349,-0.08332264423370361,0.006263083674653558,-0.16471534967422485,-0.06288355588912964,0.006334857445850162,-0.13645732402801514,-0.06361120939254761,0.0024978855053774396,-0.15084898471832275,-0.07312369346618652,-0.006655311781273099,-0.18272754549980164,-0.044400930404663086,0.0035548632859132567,-0.16258776187896729,-0.02837693691253662,0.008035746765031604,-0.1353679597377777,-0.02792757749557495,0.006784773793711452,-0.15413427352905273,-0.018619894981384277,-0.009781433838710996,-0.17511430382728577,-0.002321481704711914,-0.0026034148049660644,-0.1512099802494049,0.01136082410812378,0.00596020267222741,-0.12592273950576782,0.01162344217300415,0.012371586997701911
THUMBS_UP,0.0,0.0,0.0,-0.006163120269775391,-0.09692224860191345,0.0014388037988126712,-0.03308624029159546,-0.1839953362941742,-0.005256397705231564,-0.05585193634033203,-0.25866687297821045,-0.013969572782222883,-0.05125749111175537,-0.32029664516448975,-0.024271522238556997,-0.12418383359909058,-0.17698270082473755,0.0013406661481738524,-0.16354727745056152,-0.13845017552375793,0.0003661511317503141,-0.1410624384880066,-0.11602002382278442,-0.007464603110854284,-0.11525654792785645,-0.11410889029502869,-0.013879437520806448,-0.1418612003326416,-0.12180522084236145,-0.003342186854858653,-0.16916444897651672,-0.08962133526802063,0.0034877280148819523,-0.1478467583656311,-0.0746641755104065,-5.409599645389562e-05,-0.12069600820541382,-0.07363539934158325,-0.0058930963833674355,-0.14952829480171204,-0.06277388334274292,-0.006576585638974564,-0.16947385668754578,-0.04734522104263306,0.0010906570268005567,-0.15009179711341858,-0.03376901149749756,0.003597116740714057,-0.12409859895706177,-0.03174048662185669,0.001842790460507615,-0.15216726064682007,-0.008180618286132812,-0.010218217558865206,-0.1646164059638977,-0.001786947250366211,-0.0036970300690128965,-0.14253249764442444,0.008824706077575684,0.004419410080011232,-0.11941421031951904,0.008701503276824951,0.010746114366050108
THUMBS_UP,0.0,0.0,0.0,-0.006636083126068115,-0.09932088851928711,0.0017606235815321725,-0.03442507982254028,-0.18523791432380676,-0.00460162381565965,-0.05871894955635071,-0.2584224343299866,-0.01325208083650864,-0.0546017587184906,-0.32405607402324677,-0.023667649784300693,-0.1290099322795868,-0.1741178333759308,0.004992286722000472,-0.16109994053840637,-0.13732299208641052,0.005403724080707661,-0.13587701320648193,-0.11851277947425842,-0.002029259874660738,-0.10969501733779907,-0.11811840534210205,-0.008398897432897456,-0.14468598365783691,-0.12066859006881714,0.00047504277975463083,-0.16342321038246155,-0.0902499258518219,0.009361528373148076,-0.14033901691436768,-0.07909497618675232,0.005851770798500411,-0.11498743295669556,-0.07986375689506531,-0.00044874143711126635,-0.1490514874458313,-0.06283408403396606,-0.0027587306212524254,-0.16202232241630554,-0.048831045627593994,0.005999850156541697,-0.14126545190811157,-0.03897428512573242,0.007393850060935847,-0.11699354648590088,-0.038735032081604004,0.004515909637149207,-0.1488206386566162,-0.008986473083496094,-0.0063342279281357605,-0.15688186883926392,-0.002404630184173584,0.000677915802981488,-0.13363176584243774,0.0040978193283081055,0.00803729570546352,-0.11168861389160156,0.00293886661529541,0.013583719312038056
THUMBS_UP,0.0,0.0,0.0,-0.005560845136642456,-0.0988958477973938,0.0017309328772867616,-0.03213295340538025,-0.18444490432739258,-0.0033682316775625054,-0.05538848042488098,-0.2577762007713318,-0.010380418249518186,-0.05374327301979065,-0.3205169439315796,-0.018867958546728403,-0.1280890703201294,-0.16915586590766907,0.0062270194989437755,-0.15414682030677795,-0.14362818002700806,0.008933418220728129,-0.12936219573020935,-0.12556174397468567,0.002294818428232759,-0.10640853643417358,-0.12273713946342468,-0.004064690065682441,-0.14314189553260803,-0.11211714148521423,0.002186664868965238,-0.15731409192085266,-0.09739744663238525,0.013067277870028704,-0.1352929174900055,-0.08627113699913025,0.009613495110421866,-0.11140039563179016,-0.08301219344139099,0.0028822538674617704,-0.14678955078125,-0.05486953258514404,-0.00045950158393992524,-0.1557445228099823,-0.05399686098098755,0.0097828924421961,-0.1361134946346283,-0.04354584217071533,0.01106365190342018,-0.1124894917011261,-0.03900444507598877,0.007835048972516745,-0.14535555243492126,-0.004719436168670654,-0.0034106205917154853,-0.15203741192817688,-0.006944417953491211,0.0043540948767955,-0.12992820143699646,0.002402782440185547,0.012125484435706824,-0.10788208246231079,0.005438089370727539,0.017810247628837317
THUMBS_UP,0.0,0.0,0.0,-0.004312187433242798,-0.09883525967597961,-0.003204573470426908,-0.03270670771598816,-0.18686920404434204,-0.011036358599810114,-0.054428815841674805,-0.25965261459350586,-0.020539698948411456,-0.05139416456222534,-0.3241373896598816,-0.031759824429897776,-0.13018715381622314,-0.17063915729522705,-0.0010537756032107382,-0.14548861980438232,-0.13874369859695435,-0.005489082833079806,-0.11914831399917603,-0.11774682998657227,-0.01666313392415475,-0.09660014510154724,-0.11320587992668152,-0.025882720773367396,-0.1471988558769226,-0.1112169623374939,-0.005572674622086993,-0.15051519870758057,-0.08874437212944031,-0.0025629723102582602,-0.125126451253891,-0.07560986280441284,-0.009420395654885283,-0.10067164897918701,-0.07137161493301392,-0.01725515147045087,-0.15151453018188477,-0.04991495609283447,-0.009402619500903597,-0.1509578824043274,-0.039442598819732666,-0.007379642979501,-0.1264464259147644,-0.028560280799865723,-0.008207794104961863,-0.10150349140167236,-0.025946736335754395,-0.011214772996751776,-0.14977890253067017,0.005217552185058594,-0.01398091466471385,-0.14582818746566772,0.01560366153717041,-0.014598804352132788,-0.11910364031791687,0.02450573444366455,-0.010493796144871226,-0.09608766436576843,0.024322032928466797,-0.005919848394839278
THUMBS_UP,0.0,0.0,0.0,-0.0009444952011108398,-0.10650128126144409,0.00290291236238005,-0.034036844968795776,-0.19754135608673096,0.002503986391140245,-0.06319037079811096,-0.2677799463272095,-7.83753413529098e-05,-0.058742642402648926,-0.32760149240493774,-0.004154596324177362,-0.1362965703010559,-0.1674043834209442,0.012093498059449814,-0.14681130647659302,-0.15758302807807922,0.01734453408503356,-0.11870092153549194,-0.13929587602615356,0.011486712531088017,-0.0968116819858551,-0.12951388955116272,0.005343158417282723,-0.15531635284423828,-0.11009299755096436,0.0083712345593554,-0.14953291416168213,-0.10991275310516357,0.02266345700704875,-0.12170150876045227,-0.09920400381088257,0.01989224149370017,-0.10192540287971497,-0.09025537967681885,0.013209429257450722,-0.15830722451210022,-0.053040921688079834,0.005879086595861338,-0.15226012468338013,-0.06417292356491089,0.017186097488639973,-0.12760090827941895,-0.05593585968017578,0.01834424367630305,-0.10634037852287292,-0.04744613170623779,0.01513189511829438,-0.15743541717529297,-0.0007961392402648926,0.003070360203174971,-0.15419533848762512,-0.011992871761322021,0.011055810064910077,-0.12975162267684937,-0.00635838508605957,0.01920016823792281,-0.11016649007797241,0.00012612342834472656,0.025267973230121754
THUMBS_UP,0.0,0.0,0.0,-0.004611790180206299,-0.10025721788406372,0.002092483263574252,-0.03458094596862793,-0.18848738074302673,-0.0014352412697675732,-0.059523820877075195,-0.26118433475494385,-0.007493609053902617,-0.05712816119194031,-0.32441529631614685,-0.014749000271670809,-0.13940122723579407,-0.15916648507118225,0.012358018705732832,-0.14396575093269348,-0.14361822605133057,0.01551328650314332,-0.11394622921943665,-0.12406980991363525,0.008048008704669485,-0.0916680097579956,-0.11412900686264038,0.0011187841148299071,-0.15859082341194153,-0.10086429119110107,0.007802075749374637,-0.1513133943080902,-0.09578293561935425,0.020090201446897993,-0.12297263741493225,-0.08436983823776245,0.016023300165421972,-0.10035678744316101,-0.07723236083984375,0.008999280208833227,-0.16244128346443176,-0.042774498462677,0.004207554316259632,-0.15570905804634094,-0.050325095653533936,0.013726289892680654,-0.130000501871109,-0.041848182678222656,0.014202072793729315,-0.10669168829917908,-0.03477060794830322,0.01114515452284337,-0.16023579239845276,0.008877754211425781,0.00030952355812274845,-0.15647560358047485,-0.00019544363021850586,0.007908266546316156,-0.1316463053226471,0.005578517913818359,0.01607344443548442,-0.11137279868125916,0.010267019271850586,0.022423926318175802
THUMBS_UP,0.0,0.0,0.0,-0.0007874667644500732,-0.10160619020462036,-0.00029115650413302774,-0.026019185781478882,-0.18816623091697693,-0.004725791581037697,-0.05020153522491455,-0.26158687472343445,-0.011010681811782774,-0.04976728558540344,-0.3230408728122711,-0.01816342731198972,-0.12623083591461182,-0.16243302822113037,0.0044087962507575185,-0.13169008493423462,-0.15253102779388428,0.007306725650963131,-0.1047528088092804,-0.13243991136550903,0.001998764861312452,-0.08426511287689209,-0.12008434534072876,-0.0035691180471957296,-0.14649350941181183,-0.10590171813964844,0.0012026367969184548,-0.1437322199344635,-0.10412561893463135,0.013065420489695612,-0.11895239353179932,-0.0918763279914856,0.010793045561698023,-0.0983240008354187,-0.08392518758773804,0.0043110637254386575,-0.15215587615966797,-0.049695491790771484,-0.0007266398259133666,-0.15122100710868835,-0.0569879412651062,0.0084944725296765,-0.12791016697883606,-0.047183096408843994,0.010337690290000978,-0.10585519671440125,-0.040048062801361084,0.007478812642332855,-0.15247812867164612,0.0023244619369506836,-0.0030436181203157275,-0.15353071689605713,-0.0033281445503234863,0.003590084778082314,-0.12873080372810364,0.0029591917991638184,0.011881275501039568,-0.10779216885566711,0.007452726364135742,0.01784830766537482
THUMBS_UP,0.0,0.0,0.0,0.004827767610549927,-0.10238707065582275,-0.0031489898785324044,-0.01639789342880249,-0.18941622972488403,-0.008763312488731856,-0.03976130485534668,-0.2611755132675171,-0.015812188513514513,-0.04059186577796936,-0.3232409656047821,-0.023150045551297183,-0.12011155486106873,-0.160196453332901,0.004758565094384437,-0.11724403500556946,-0.16414710879325867,0.007153014060172325,-0.08934369683265686,-0.14526277780532837,0.0010133503135918431,-0.07171744108200073,-0.12928622961044312,-0.0052096090614170976,-0.1401759684085846,-0.10282629728317261,0.0024756617975114636,-0.13039246201515198,-0.11634695529937744,0.013385456860127931,-0.10409075021743774,-0.10592895746231079,0.010433507025304323,-0.08607509732246399,-0.09187877178192139,0.0036528502721964173,-0.14556345343589783,-0.047835350036621094,0.0009464723305470102,-0.1373920440673828,-0.06869757175445557,0.009341013491216188,-0.11320647597312927,-0.06095033884048462,0.011079905428054815,-0.0935342013835907,-0.048455119132995605,0.008385671176078802,-0.1455223262310028,0.0018031597137451172,-0.0012447945875422306,-0.14010988175868988,-0.016348540782928467,0.00563603487244535,-0.11666923761367798,-0.010255038738250732,0.014095520474079137,-0.09934699535369873,-0.00015205144882202148,0.019893549256089216
THUMBS_UP,0.0,0.0,0.0,0.0019339025020599365,-0.09888726472854614,-0.006402091825350453,-0.02139386534690857,-0.1868811845779419,-0.01391107705791228,-0.046678245067596436,-0.25870782136917114,-0.02203764510710471,-0.049896031618118286,-0.3207947015762329,-0.031009380942180087,-0.12657777965068817,-0.16137301921844482,-0.005232118772312333,-0.12074199318885803,-0.15029111504554749,-0.006856320196732213,-0.09349986910820007,-0.12804442644119263,-0.015322691066160132,-0.07608142495155334,-0.11347949504852295,-0.02274501813013785,-0.14759913086891174,-0.10573446750640869,-0.006733840567960669,-0.1348932385444641,-0.10217159986495972,0.0016704593980989557,-0.11012756824493408,-0.08850687742233276,-0.002057547219067146,-0.09166625142097473,-0.07840216159820557,-0.009565224176242282,-0.15326206386089325,-0.04960912466049194,-0.007337408842488458,-0.14277184009552002,-0.053632378578186035,-0.0015310107301615972,-0.11940218508243561,-0.042671918869018555,-0.0007551308409006197,-0.09902504086494446,-0.03409683704376221,-0.003975071249499251,-0.15345287322998047,0.002688884735107422,-0.008808609334721496,-0.14790937304496765,-0.00014978647232055664,-0.004927426813139846,-0.12361803650856018,0.006537258625030518,0.002154525598541568,-0.10431626439094543,0.011823952198028564,0.007492123400822948
THUMBS_UP,0.0,0.0,0.0,0.002804964780807495,-0.10191315412521362,-0.005763647009430883,-0.02276027202606201,-0.191829115152359,-0.011831323944775818,-0.04911547899246216,-0.2644943594932556,-0.01819553072824931,-0.05302807688713074,-0.32179194688796997,-0.024832066477088688,-0.12943652272224426,-0.1637234091758728,-0.005454492152480839,-0.12077710032463074,-0.16540315747261047,-0.00496453126221752,-0.09351557493209839,-0.1458219289779663,-0.012183291234819649,-0.07885581254959106,-0.1288381814956665,-0.01943936231806731,-0.1503886878490448,-0.10588818788528442,-0.006605547715722082,-0.13528691232204437,-0.11440038681030273,0.0033434581916793604,-0.11045382916927338,-0.10271167755126953,0.0005941408078200539,-0.09455099701881409,-0.08760154247283936,-0.0068517861448214035,-0.15610365569591522,-0.04930436611175537,-0.00667914035990691,-0.14202047884464264,-0.06276333332061768,0.0011698024088531156,-0.11913162469863892,-0.05493241548538208,0.002843247397990467,-0.1007135808467865,-0.04199320077896118,-0.0005569122524917702,-0.15604054927825928,0.0028753280639648438,-0.007686327540127991,-0.14750394225120544,-0.009926199913024902,-0.002247119185327051,-0.12475529313087463,-0.005377769470214844,0.00509035181924844,-0.10768553614616394,0.003455221652984619,0.009971280253679993
THUMBS_UP,0.0,0.0,0.0,0.001268535852432251,-0.09739845991134644,-0.005558525589862029,-0.023097366094589233,-0.18540140986442566,-0.01215046076626436,-0.048627257347106934,-0.25834590196609497,-0.01918855207563297,-0.053236156702041626,-0.316415399312973,-0.026801952072986523,-0.13046112656593323,-0.15497630834579468,-0.00482742665857927,-0.11988642811775208,-0.15261191129684448,-0.004225059324511449,-0.09227833151817322,-0.13345220685005188,-0.011508914554127614,-0.07667076587677002,-0.11791622638702393,-0.01861891048551456,-0.1503891944885254,-0.0970277190208435,-0.006173999426522414,-0.13349831104278564,-0.1008710265159607,0.004408334004125436,-0.10849329829216003,-0.08928656578063965,0.001260098856306513,-0.0922505259513855,-0.07637250423431396,-0.006621902254977385,-0.15501686930656433,-0.04101967811584473,-0.006358399899312417,-0.13974662125110626,-0.049475133419036865,0.0019906282838348943,-0.11623212695121765,-0.042424142360687256,0.0034653223998759586,-0.09758004546165466,-0.032509028911590576,-0.00018171801579569546,-0.15426048636436462,0.009919464588165283,-0.007455709302433888,-0.14557066559791565,0.001965761184692383,-0.0014033128094013136,-0.12235763669013977,0.006125092506408691,0.006547723519048532,-0.10492511093616486,0.012639284133911133,0.011816795071950992
THUMBS_UP,0.0,0.0,0.0,0.0002842545509338379,-0.09617441892623901,-0.004770941562526332,-0.025017231702804565,-0.18406355381011963,-0.010886557396077023,-0.0515783429145813,-0.2548443675041199,-0.017767786975525723,-0.05544111132621765,-0.31084179878234863,-0.02529965713205229,-0.1326209306716919,-0.15007904171943665,-0.003618169106118785,-0.12737491726875305,-0.14648142457008362,-0.0030977495438833103,-0.09907490015029907,-0.1297314465045929,-0.010969236488961087,-0.08234688639640808,-0.11809468269348145,-0.018700141455553876,-0.15179240703582764,-0.09273910522460938,-0.005860243919812547,-0.13780467212200165,-0.09498727321624756,0.004558774181134595,-0.11189356446266174,-0.0845562219619751,0.0009930272395308748,-0.09513306617736816,-0.07514506578445435,-0.007182321972720729,-0.15588703751564026,-0.037013471126556396,-0.006983141410671578,-0.14167499542236328,-0.042997896671295166,0.0008689517313200668,-0.11736062169075012,-0.03674107789993286,0.0022402948275725976,-0.0980353057384491,-0.029525816440582275,-0.0013133570277545914,-0.15487509965896606,0.013773202896118164,-0.00902175996037613,-0.14942026138305664,0.008665800094604492,-0.0033428950659413204,-0.1256285011768341,0.011921405792236328,0.00488865515632142,-0.10680994391441345,0.016186058521270752,0.010495511819101466
THUMBS_UP,0.0,0.0,0.0,-0.0016607940196990967,-0.09271585941314697,-0.0029995257628598893,-0.026561200618743896,-0.17683380842208862,-0.00852166862576098,-0.051706939935684204,-0.2469918131828308,-0.01527685859589667,-0.05564621090888977,-0.30220890045166016,-0.023202680064130732,-0.13157016038894653,-0.1437111496925354,-0.0012840553082043016,-0.12747091054916382,-0.13189521431922913,-0.0008463332324737394,-0.10009916126728058,-0.1141192615032196,-0.009364158859241911,-0.08229604363441467,-0.10458922386169434,-0.017383672309804865,-0.15074396133422852,-0.08788275718688965,-0.0042890883178898775,-0.13941499590873718,-0.08152461051940918,0.006295550601791433,-0.11405128240585327,-0.06955718994140625,0.002636849634583882,-0.09602326154708862,-0.0630761981010437,-0.005482643389839836,-0.15459030866622925,-0.032681405544281006,-0.006138874230671831,-0.14465808868408203,-0.03211629390716553,0.001599919969450525,-0.12043556571006775,-0.02384883165359497,0.0028497830370923793,-0.09980010986328125,-0.019332051277160645,-0.0005925794958585584,-0.15319153666496277,0.017976224422454834,-0.008762813186038443,-0.15071508288383484,0.02256488800048828,-0.003359233507651993,-0.12640392780303955,0.026450753211975098,0.004925564384322456,-0.10615624487400055,0.027796387672424316,0.01073899118811994
THUMBS_UP,0.0,0.0,0.0,-0.00045368075370788574,-0.09260034561157227,-0.0026456510362748986,-0.023212015628814697,-0.1737523376941681,-0.008118445444253553,-0.046267420053482056,-0.24431371688842773,-0.015376070904878247,-0.050363242626190186,-0.299967885017395,-0.023922712001350988,-0.12597046792507172,-0.14043176174163818,0.0011411016626681203,-0.12365053594112396,-0.12949955463409424,0.0005644385406213814,-0.09714916348457336,-0.1114637553691864,-0.008886057342735398,-0.07831153273582458,-0.10208502411842346,-0.017290672677901853,-0.14524054527282715,-0.08493563532829285,-0.0022207430278484708,-0.13530558347702026,-0.07976514101028442,0.007231887505056989,-0.11053217947483063,-0.06732642650604248,0.0029097139655078763,-0.0917603075504303,-0.06089836359024048,-0.005228371749964822,-0.1491416096687317,-0.03029853105545044,-0.004735086038110126,-0.14075705409049988,-0.030560612678527832,0.002177670905965101,-0.11728714406490326,-0.021777331829071045,0.0030332201445872897,-0.09607914090156555,-0.017936348915100098,-0.0003285802498993462,-0.14808166027069092,0.019313037395477295,-0.008072751964775193,-0.14438964426517487,0.023576855659484863,-0.003323007532728184,-0.12074126303195953,0.028723537921905518,0.004383405279966723,-0.10085825622081757,0.030372440814971924,0.00996573044047011
THUMBS_UP,0.0,0.0,0.0,-0.00045228004455566406,-0.09721261262893677,-0.001471211766741476,-0.02356770634651184,-0.17719677090644836,-0.005644495348363421,-0.0468844473361969,-0.24834930896759033,-0.011589869606225989,-0.052333712577819824,-0.3058698773384094,-0.018604234541683695,-0.12919718027114868,-0.14846372604370117,0.00741477428850601,-0.12676024436950684,-0.1342872679233551,0.012025091116399267,-0.10030949115753174,-0.11673223972320557,0.005441067990929582,-0.08364880084991455,-0.10757860541343689,-0.0017084869145520543,-0.1478809118270874,-0.090910404920578,0.00447180147197912,-0.13990551233291626,-0.08626550436019897,0.01795595816251705,-0.11514978110790253,-0.07543164491653442,0.013909281482071378,-0.09673267602920532,-0.06791478395462036,0.0055408452349610116,-0.15131241083145142,-0.034359514713287354,0.0025900325450010087,-0.14475619792938232,-0.0346909761428833,0.012427697208792665,-0.12103918194770813,-0.027377188205718994,0.01268902446058462,-0.09992991387844086,-0.022142112255096436,0.008517988276750543,-0.15048062801361084,0.016588568687438965,7.020376101252168e-05,-0.1489049643278122,0.017210304737091064,0.007023062807590463,-0.1249769926071167,0.022436082363128662,0.015134576958686807,-0.1046392172574997,0.026184916496276855,0.020723982964724996
THUMBS_UP,0.0,0.0,0.0,-0.0008040368556976318,-0.0913800299167633,-0.0038768717056569812,-0.022928833961486816,-0.17382848262786865,-0.009390857812618947,-0.04671680927276611,-0.24301642179489136,-0.016222189922487473,-0.05075082182884216,-0.2979855537414551,-0.023928390626466012,-0.12476484477519989,-0.14226332306861877,-0.0006359704273251054,-0.12562450766563416,-0.1343885064125061,-0.0007463256331590173,-0.10183626413345337,-0.1165231466293335,-0.007989149351274705,-0.083062082529068,-0.10678929090499878,-0.014531824548399186,-0.1433643400669098,-0.08797124028205872,-0.003280133052399492,-0.13815325498580933,-0.08414962887763977,0.0054405161210837605,-0.11616784334182739,-0.07276391983032227,0.0026500054666342976,-0.09650944173336029,-0.06691795587539673,-0.0037936752630827186,-0.1475372612476349,-0.03414738178253174,-0.005194460783755517,-0.13999749720096588,-0.03319019079208374,0.001701529909254873,-0.11873932182788849,-0.02389061450958252,0.0031893227280619385,-0.09720997512340546,-0.020620763301849365,0.0004162083352952095,-0.14647698402404785,0.015517771244049072,-0.008135285039102769,-0.14082323014736176,0.02120453119277954,-0.003126777053481078,-0.1186777651309967,0.027559399604797363,0.0039463198774996044,-0.09999407827854156,0.028457283973693848,0.008994098942125106
THUMBS_UP,0.0,0.0,0.0,-1.963973045349121e-05,-0.09639683365821838,-0.001948165095413401,-0.02294260263442993,-0.1776677370071411,-0.006486674158836081,-0.04642671346664429,-0.24736851453781128,-0.012492717563176825,-0.051901400089263916,-0.3026807904243469,-0.019464439100588038,-0.12660756707191467,-0.1483207643032074,0.0029392916774355626,-0.12245193123817444,-0.1359441578388214,0.006824317534452007,-0.09654341638088226,-0.1191769540309906,0.0014104935405754304,-0.07986173033714294,-0.10966235399246216,-0.004602299391294196,-0.1452103704214096,-0.09085875749588013,0.0001560186217517412,-0.13350042700767517,-0.08910399675369263,0.012602294475769327,-0.10918150842189789,-0.07975354790687561,0.00939786681625776,-0.09113609790802002,-0.07271769642829895,0.0018117201114051795,-0.14894193410873413,-0.0343056321144104,-0.0013681427510476851,-0.13692741096019745,-0.03866899013519287,0.007911358640527055,-0.1142350435256958,-0.03316152095794678,0.008423561842178628,-0.09394662082195282,-0.028335392475128174,0.004502081458454654,-0.1484641432762146,0.017300844192504883,-0.0035373888378984475,-0.14051471650600433,0.012351751327514648,0.003037098010068462,-0.11731043457984924,0.01598876714706421,0.010478944198226259,-0.09847520291805267,0.01932227611541748,0.015607768350278661
THUMBS_UP,0.0,0.0,0.0,-0.005339503288269043,-0.09686729311943054,-0.003314799557571746,-0.034227848052978516,-0.1786590814590454,-0.009595105352943278,-0.06084257364273071,-0.24455368518829346,-0.017273243445103503,-0.06528052687644958,-0.3011820912361145,-0.025966526868884898,-0.13393186032772064,-0.1444752812385559,-0.0019483850785917411,-0.13946852087974548,-0.13136014342308044,-0.002011274148841835,-0.11398802697658539,-0.11481615900993347,-0.010298828522806502,-0.0969010442495346,-0.10628071427345276,-0.01826889805788312,-0.15235672891139984,-0.086707204580307,-0.00532205954486642,-0.1444835215806961,-0.07798832654953003,0.004236015562767648,-0.11926230788230896,-0.06882840394973755,0.0007472619315223028,-0.10157014429569244,-0.06499719619750977,-0.006979952494745589,-0.15486225485801697,-0.027625322341918945,-0.007678513809239007,-0.14747083187103271,-0.028216004371643066,-0.0006138672336390982,-0.12380258738994598,-0.023385703563690186,0.0010324649762907256,-0.1035071462392807,-0.021243512630462646,-0.0020542069553783904,-0.1526651531457901,0.02765876054763794,-0.010736747573261596,-0.14936041831970215,0.025457322597503662,-0.0058184977836361895,-0.1250607669353485,0.026949822902679443,0.0023618397087403764,-0.10541205108165741,0.028336822986602783,0.008172631335312985
